0,0.0,10,0.0,0.4423050044756295,0.047681363654762283
0,0.0,10,10.0,0.6479917558322584,0.03004132285195141
0,0.0,10,20.0,0.41416355757617906,0.049923155923980576
0,0.0,20,0.0,0.5546434897366104,0.038077453256828285
0,0.0,20,10.0,0.787983932131954,0.01811073265837238
0,0.0,20,20.0,0.5785234717600427,0.03597049650713847
0,0.0,30,0.0,0.6082549885096609,0.03349328001005864
0,0.0,30,10.0,0.8079653945302542,0.016408616010736055
0,0.0,30,20.0,0.6712471001265505,0.0280737023830005
0,0.0,40,0.0,0.652344788911229,0.02972343068943874
0,0.0,40,10.0,0.8237373515862297,0.01506309513404467
0,0.0,40,20.0,0.7269041074438275,0.023327730702697815
0,0.0,50,0.0,0.6846601533417743,0.02696070935453807
0,0.0,50,10.0,0.8253404355261402,0.014927526594207046
0,0.0,50,20.0,0.7493471508350453,0.021414647362274046
0,0.0,60,0.0,0.6965575614058377,0.025943261506543143
0,0.0,60,10.0,0.8211304443675674,0.015288112683522143
0,0.0,60,20.0,0.7645565907893701,0.02011745448657066
0,0.0,70,0.0,0.7189462480684374,0.024029305215862225
0,0.0,70,10.0,0.826573179702759,0.014823678140750677
0,0.0,70,20.0,0.7801194752807119,0.018789458224343896
0,0.0,80,0.0,0.737214740217472,0.022467433998127794
0,0.0,80,10.0,0.8342480569083232,0.01416814563901917
0,0.0,80,20.0,0.794302998069635,0.01757859546238333
