1,0.0,10,0.0,0.6018631036764579,0.03206053598822182
1,0.0,10,10.0,0.6943464045519896,0.024566066790816635
1,0.0,10,20.0,0.2981292263423829,0.056312224000465115
1,0.0,10,30.0,0.14619957249439253,0.06847983439036585
1,0.0,20,0.0,0.7406491994501292,0.020885320448866856
1,0.0,10,40.0,0.1411706052264432,0.06894589585090671
1,0.0,10,50.0,0.13098290116176758,0.06979804606738138
1,0.0,10,60.0,0.13933601250493743,0.06913360849685216
1,0.0,20,10.0,0.8261660991932404,0.01398531712780253
1,0.0,10,70.0,0.12289860693690358,0.0705231037895214
1,0.0,30,0.0,0.7989177997344662,0.016192838315655128
1,0.0,10,80.0,0.13905908793303068,0.06920759926331822
1,0.0,20,20.0,0.5878830544422857,0.03312387660730779
1,0.0,10,90.0,0.14753678591948305,0.06845891049042098
1,0.0,40,0.0,0.8363757517327556,0.013176288433802454
1,0.0,10,100.0,0.12606232852118415,0.07011108520104604
1,0.0,20,30.0,0.17587484435951017,0.06618066561874608
1,0.0,30,10.0,0.8784409566899396,0.009782720461258538
1,0.0,20,40.0,0.0834877881561179,0.07353467309964
1,0.1,10,0.0,0.6307035321916197,0.025611040542940264
1,0.0,40,10.0,0.905226727143888,0.0076282273572374
1,0.1,10,10.0,0.7285351196761987,0.01876597217561237
1,0.0,30,20.0,0.6904811541653965,0.024893263931698127
1,0.0,20,50.0,0.05133855270462462,0.07610147090726674
1,0.1,10,20.0,0.3272008413666013,0.04644107838069534
1,0.1,10,30.0,0.14950187453395947,0.058679326077892696
1,0.0,20,60.0,0.07314316648727393,0.0743398995031371
1,0.1,10,40.0,0.11387257144740492,0.061067496659968544
1,0.0,50,0.0,0.8582875518927844,0.011411854356730146
1,0.0,40,20.0,0.7542994007992531,0.019766779834277055
1,0.0,30,30.0,0.4108727977857568,0.04735060729446891
1,0.1,10,50.0,0.11462810784260724,0.06096337818563292
1,0.0,20,70.0,0.054080178077209995,0.07590355190005406
1,0.1,10,60.0,0.12930378880739335,0.060001372677514146
1,0.1,10,70.0,0.11491284152044046,0.06104701627537394
1,0.0,30,40.0,0.1075383687738437,0.07168875276985882
1,0.1,10,80.0,0.11440700003127058,0.06110910396374701
1,0.0,20,80.0,0.07661669152021766,0.07412903405929179
1,0.0,40,30.0,0.4958561955618668,0.04053925289825338
1,0.0,50,10.0,0.9213443956138381,0.006331575330744121
1,0.1,10,90.0,0.12330700402971007,0.06052569895715307
1,0.1,10,100.0,0.12646112960089428,0.06030036968891948
1,0.0,20,90.0,0.051586920869100106,0.07615728969902649
1,0.0,30,50.0,0.04704496386051471,0.07650296830035358
1,0.0,40,40.0,0.28150558082256993,0.05774786588563063
1,0.0,20,100.0,0.0739071333568998,0.07438340911077646
1,0.0,60,0.0,0.8750816580779623,0.010059466801438509
1,0.2,10,0.0,0.6425386636169952,0.01962995907522309
1,0.0,50,20.0,0.7951072272434203,0.016487028935886605
1,0.2,10,10.0,0.7436381945543679,0.014002809626727133
1,0.0,30,60.0,0.04278944753919889,0.07679928391135835
1,0.2,10,20.0,0.3408687080231797,0.0359495327921001
1,0.0,40,50.0,0.07397635838452654,0.07439494225931866
1,0.2,10,30.0,0.14770528874637523,0.0464628701153194
1,0.2,10,40.0,0.0989509182707603,0.049064444263912085
1,0.0,30,70.0,0.03013391577133573,0.07780606123831484
1,0.2,10,50.0,0.10678307156189881,0.04859647418484429
1,0.0,50,30.0,0.5670948816087223,0.034821053307366956
1,0.0,70,0.0,0.889031284874583,0.008936025940852877
1,0.1,20,0.0,0.7756146615778636,0.01556172560484583
1,0.2,10,60.0,0.11199495361571232,0.048352005304026516
1,0.0,60,10.0,0.9325837397405239,0.005427189625339048
1,0.0,40,60.0,0.030506632357804042,0.07785287321198611
1,0.2,10,70.0,0.10049892087731072,0.049021276520604104
1,0.0,30,80.0,0.042537940099547256,0.07680244226867962
1,0.1,20,10.0,0.8402152647691608,0.011063661382982263
1,0.2,10,80.0,0.10551034244385216,0.04876986994623356
1,0.2,10,90.0,0.11208493592047519,0.04843599613003502
1,0.0,50,40.0,0.3561497523036634,0.05176869784187849
1,0.2,10,100.0,0.12236486008332037,0.047869212756745126
1,0.1,20,20.0,0.6310090942775544,0.025508023549186278
1,0.0,40,70.0,0.032618401675987174,0.07764898081744136
1,0.0,30,90.0,0.04804345743964622,0.07635231536646618
1,0.1,20,30.0,0.20199572169743418,0.05512446528250422
1,0.3,10,0.0,0.6535418578986203,0.014616815107796707
1,0.0,60,20.0,0.8237046720360331,0.014187718693874685
1,0.3,10,10.0,0.7505778857148502,0.010431049753567965
1,0.1,20,40.0,0.10087755123640918,0.062063309580556496
1,0.0,30,100.0,0.0328748006862577,0.07759256063998707
1,0.0,40,80.0,0.01834359367523164,0.07875991637738647
1,0.0,50,50.0,0.21776385593171987,0.0628714115874135
1,0.0,70,10.0,0.9407050330459283,0.0047735674334784635
1,0.3,10,20.0,0.3469919203912877,0.027269118679299348
1,0.3,10,30.0,0.12999603539845161,0.03631355165052092
1,0.1,20,50.0,0.05288005132700402,0.06536123508532311
1,0.3,10,40.0,0.08684476580815614,0.03807100388951603
1,0.3,10,50.0,0.09515833484470182,0.03769222039396406
1,0.1,20,60.0,0.06385421710974515,0.06458883976364199
1,0.0,40,90.0,0.02187177045061761,0.07847033798934043
1,0.3,10,60.0,0.09981951086576402,0.03752839346147426
1,0.0,50,60.0,0.0578804519646926,0.07569521223008865
1,0.1,20,70.0,0.045423855380795186,0.06582266405475384
1,0.3,10,70.0,0.09540515581073727,0.03774577587020894
1,0.0,60,30.0,0.6219048455966232,0.030418244314932667
1,0.3,10,80.0,0.08656407199136362,0.038131658717656475
1,0.1,20,80.0,0.06109662364104218,0.06470469543717895
1,0.0,40,100.0,0.029372384118054984,0.07786212795950971
1,0.3,10,90.0,0.08978414611632868,0.03801653623662396
1,0.3,10,100.0,0.09960247979074177,0.037601738156029206
1,0.1,30,0.0,0.8311845544779821,0.01170761837222605
1,0.0,50,70.0,0.025146809901131162,0.0782976027822594
1,0.1,20,90.0,0.04597309694798235,0.06571839158126101
1,0.0,70,20.0,0.8451731875484736,0.01246099301502562
1,0.4,10,0.0,0.6527292654058554,0.010825800483464132
1,0.1,20,100.0,0.06172015217650595,0.06460548920950258
1,0.4,10,10.0,0.7571816778769471,0.007461155806941918
1,0.1,30,10.0,0.8871838070998683,0.007815587925550723
1,0.0,60,40.0,0.4209225462623595,0.04657263321060747
1,0.4,10,20.0,0.3550130963053644,0.019789512232776165
1,0.0,50,80.0,0.020969231104388975,0.0786053725050625
1,0.4,10,30.0,0.12332808768835168,0.026885386227276077
1,0.4,10,40.0,0.06513982834277265,0.028637038915756797
1,0.1,30,20.0,0.7284153343829785,0.018794382985714245
1,0.4,10,50.0,-0.2817845687776901,0.0392306914940564
1,0.4,10,60.0,0.08008111699959608,0.028178100397070374
1,0.2,20,0.0,0.7801760836663769,0.012072052761964224
1,0.4,10,70.0,0.07498701014990894,0.028359193887543897
1,0.0,50,90.0,0.0042976008694471934,0.07991565648497413
1,0.1,40,0.0,0.8618643102228225,0.009579829094740927
1,0.1,30,30.0,0.45134792383184863,0.037927240317985146
1,0.0,70,30.0,0.6658313997415966,0.026887675029767955
1,0.4,10,80.0,0.07648717940156424,0.028325811310487753
1,0.2,20,10.0,0.8471399802570345,0.00837202067983104
1,0.0,60,50.0,0.26433347861347023,0.05914745657747522
1,0.4,10,90.0,0.08160165769124128,0.028183249749946578
1,0.4,10,100.0,0.08242058636033223,0.028154585765748863
1,0.2,20,20.0,0.6415712304011425,0.019577791963533188
1,0.1,30,40.0,0.12206376790822382,0.060660034804380536
1,0.1,40,10.0,0.9117017787890433,0.006118631475551673
1,0.0,50,100.0,0.02171261272006586,0.07849011917969798
1,0.5,10,0.0,0.6486757587299483,0.007683097111772516
1,0.2,20,30.0,0.2014447786340301,0.043585680315019
1,0.5,10,10.0,0.7658954640695838,0.004995936774189676
1,0.1,30,50.0,0.04638955135857725,0.06585604718030466
1,0.5,10,20.0,0.34935497894880196,0.013864711907700996
1,0.1,40,20.0,0.7842744063101189,0.014936670811524897
1,0.2,20,40.0,0.08791601007375027,0.04974513710675734
1,0.5,10,30.0,0.11510457679080932,0.01884750035493229
1,0.0,60,60.0,0.16731774064762195,0.06692606565248485
1,0.5,10,40.0,0.0717287983427839,0.019748723797251632
1,0.0,70,40.0,0.479407264188759,0.04187614815203409
1,0.2,20,50.0,0.047838322813823164,0.051918923427478954
1,0.1,30,60.0,0.049005928431889445,0.06564277825754551
1,0.5,10,50.0,0.06340550686808555,0.01990881122087796
1,0.5,10,60.0,0.07255485096524539,0.019730279161072947
1,0.1,40,30.0,0.5362532068409502,0.03208353130896463
1,0.2,20,60.0,0.05756059702651295,0.051376812051037515
1,0.5,10,70.0,0.06597940482194875,0.019887734915175138
1,0.1,30,70.0,0.031135907456808387,0.06686592154670858
1,0.5,10,80.0,0.058765607802294895,0.02005026279653972
1,0.2,20,70.0,0.04244781892894178,0.052170746541803655
1,0.5,10,90.0,0.06715391454069286,0.019881669025330527
1,0.5,10,100.0,0.07355838680635352,0.01974269534180413
1,0.0,60,70.0,0.045429171190196516,0.07670023765987721
1,0.1,40,40.0,0.32229408135241755,0.04684798753575324
1,0.2,20,80.0,0.060062315219266194,0.05118157957160881
1,0.1,30,80.0,0.03572331734998069,0.0665390002372868
1,0.1,50,0.0,0.882517836290123,0.008147526051559158
1,0.2,20,90.0,0.04044724258739185,0.052226977649149554
1,0.0,70,50.0,0.32087432039127284,0.054613457355376496
1,0.1,40,50.0,0.08633065076649427,0.06313611623157038
1,0.1,30,90.0,0.041423416438691074,0.06613538047247189
1,0.2,20,100.0,0.053150935064453564,0.05151308072728984
1,0.1,50,10.0,0.9264786421447848,0.005095511457245684
1,0.0,60,80.0,0.02022731332691885,0.07870209640363443
1,0.1,30,100.0,0.026693385478740117,0.06712599360920027
1,0.1,40,60.0,0.03789832724122877,0.06645821123503923
1,0.3,20,0.0,0.7856929417664367,0.009041941468312411
1,0.1,50,20.0,0.8215387411079669,0.012360562023998862
1,0.1,40,70.0,0.029602547385101374,0.06700634373504286
1,0.0,70,60.0,0.20476505462530725,0.06393309809613511
1,0.3,20,10.0,0.847970835898719,0.006386134211239251
1,0.0,60,90.0,0.01646173364774295,0.07898134196482509
1,0.1,40,80.0,0.029322272426815843,0.06700074881438978
1,0.3,20,20.0,0.641409702065225,0.01499626253174304
1,0.1,50,30.0,0.6052516554253295,0.027323362655264704
1,0.2,30,0.0,0.8372273466627767,0.008938799036255732
1,0.3,20,30.0,0.19473586358535255,0.03365122606723757
1,0.1,40,90.0,0.017800466135481807,0.06778817651522158
1,0.3,20,40.0,0.07500151872128635,0.03862606667262756
1,0.2,30,10.0,0.890071964564794,0.006025969700053747
1,0.1,50,40.0,0.39208364539139684,0.04205104361397101
1,0.0,60,100.0,0.01671482980108485,0.07893777182269178
1,0.3,20,50.0,0.03881052270389129,0.04012801358557301
1,0.0,70,70.0,0.13534388543587206,0.0694951457904566
1,0.1,40,100.0,0.024025191601282248,0.06735073835640629
1,0.2,30,20.0,0.7154008237711217,0.015572929651536027
1,0.3,20,60.0,0.03779804170108125,0.04016091827643215
1,0.1,50,50.0,0.24148312858462062,0.052434469299028306
1,0.3,20,70.0,0.03212311487417918,0.04037461616499134
1,0.2,30,30.0,0.4572964596264626,0.0296425110526594
1,0.3,20,80.0,0.04247201945620449,0.0399199317136187
1,0.1,50,60.0,0.06616204660299496,0.06453487780545177
1,0.2,30,40.0,0.12568463884911263,0.04773159119904326
1,0.3,20,90.0,0.0317167323397205,0.04035080149161504
1,0.0,70,80.0,0.038733288222193574,0.07724061705013557
1,0.3,20,100.0,0.03876008638655004,0.04003983468386731
1,0.2,30,50.0,0.052262043288484716,0.051714348322775494
1,0.2,40,0.0,0.8670561266160841,0.007300637249597699
1,0.1,50,70.0,0.0299787068431151,0.06701552166213261
1,0.2,30,60.0,0.026134243350711572,0.05311367654196541
1,0.2,40,10.0,0.9124099835796068,0.004803555720472426
1,0.4,20,0.0,0.7825741996106159,0.006778573969996824
1,0.1,50,80.0,0.023074716109946936,0.06747244870485898
1,0.2,30,70.0,0.025630970715229462,0.05313290632268857
1,0.0,70,90.0,0.01814047816530162,0.0788754514279525
1,0.4,20,10.0,0.8464642174761006,0.004752145986337923
