1,0.0,70.0,0.0,0.5415272431536563,0.03919808584068417,0.8115281618223421,0.01611379341764325
1,0.0,70.0,10.0,0.4430330158729634,0.04760676454276265,0.859069031527112,0.01204607745895041
1,0.0,70.0,20.0,0.35103829839746603,0.055455683411280585,0.776581482983018,0.019091768462324278
1,0.0,70.0,30.000000000000004,0.2472184803429981,0.06431075539917212,0.6562761404922683,0.02936461705878904
1,0.0,70.0,40.0,0.16649255810174846,0.07118880465230822,0.52442831901334,0.04061796907154909
1,0.0,70.0,50.0,0.09711024309311989,0.0770946765507656,0.37769635792464806,0.05313638529527666
1,0.0,70.0,60.00000000000001,0.05073438485388415,0.08103352827260982,0.2452729933203034,0.06442684877453145
1,0.0,70.0,70.0,0.023797546728904995,0.08331133938629989,0.09192665335272243,0.07749704635210072
1,0.0,70.0,80.0,0.017186564146949523,0.08385779253623986,0.007449139446699116,0.08468863073051232
1,0.0,70.0,90.0,0.01420878454534591,0.08409405872951634,-0.014559357992575128,0.08654815837069367
1,0.0,70.0,100.0,0.012876320764768412,0.08418987782711145,-0.039005627583662106,0.08861478929947214
1,0.0,70.0,110.00000000000001,0.014697743594734636,0.08401670321117162,-0.06480910179451649,0.0907962502881223
1,0.0,70.0,120.00000000000001,0.014244294727140727,0.08403751795738755,-0.08348683860392003,0.09236927990243401
1,0.0,70.0,130.0,0.013111633531646016,0.08411619442317347,-0.09242009030996456,0.09311105878887702
1,0.0,70.0,140.0,0.010754092222227896,0.08429919503861061,-0.10406708152266586,0.09408375158211606
1,0.0,70.0,150.0,0.010946003903116952,0.08427725852603166,-0.11432576334472233,0.09495166169918748
1,0.0,70.0,160.0,0.011110696926556751,0.08425763667478231,-0.10243476754696634,0.09393220031091963
1,0.0,70.0,170.00000000000003,0.010936836401487904,0.08426685433665199,-0.10920574994768839,0.09450284147692758
1,0.0,70.0,180.0,0.012320416422985425,0.08414338034398314,-0.10437358575643918,0.09408489171317029
1,0.0,70.0,190.0,0.013706754394872567,0.08401968043379927,-0.09843363521398873,0.0935726199278516
1,0.0,70.0,200.0,0.016406057840309685,0.08378414904520913,-0.10287958502788874,0.09394509621318195
1,0.0,10.0,0.0,0.5453763905532245,0.0388689949450341,0.7463058597130601,0.02169011034952043
1,0.0,10.0,10.0,0.15109574776892676,0.07244742115440672,0.5472555185004745,0.038638244584503934
1,0.0,10.0,20.0,0.13097628711694165,0.07405438717464317,0.44815095107045444,0.047026154206779955
1,0.0,10.0,30.000000000000004,0.08966962447695759,0.07753826288720732,0.37046269146397004,0.053621444081249456
1,0.0,10.0,40.0,0.09241259721891237,0.07721583864796697,0.3261806880429655,0.057327286728006896
1,0.0,10.0,50.0,0.10472456581805856,0.07610210806102041,0.30696602827133457,0.05891074879614619
1,0.0,10.0,60.00000000000001,0.09787498655439986,0.07674633481242982,0.2782537918706033,0.06140099799155002
1,0.0,10.0,70.0,0.10182358884745579,0.0764783225988173,0.273697790092436,0.06184350203794289
1,0.0,10.0,80.0,0.1174546198412959,0.07518077582667433,0.2473677026837825,0.06411396093226425
1,0.0,10.0,90.0,0.09773410657709625,0.07690021927810427,0.2679103129640563,0.062396082878326486
1,0.0,10.0,100.0,0.0839848583938837,0.07806237633827792,0.29447121541981247,0.0601248287258865
1,0.0,10.0,110.00000000000001,0.07954274153498042,0.07841927714644811,0.2754170347354835,0.06173157074499044
1,0.0,10.0,120.00000000000001,0.09892753550756006,0.0767914906764032,0.2643821358773044,0.06269106490341272
1,0.0,10.0,130.0,0.11166786062064449,0.07577970983949661,0.29119382823602047,0.06046513871066977
1,0.0,10.0,140.0,0.07512563056117338,0.07893997308662926,0.26334044025514103,0.06287544313240225
1,0.0,10.0,150.0,0.10611622639368057,0.07637228639776186,0.32044867764234153,0.05805999588033016
1,0.0,10.0,160.0,0.11979836564059099,0.07522878113539667,0.3216995132984636,0.05797276086091314
1,0.0,10.0,170.00000000000003,0.10181807967534295,0.07668663062869903,0.3221991955155472,0.05787052573330156
1,0.0,10.0,180.0,0.12205467687766869,0.07490372329877742,0.3035469292550267,0.05941933595151289
1,0.0,10.0,190.0,0.11288063844993934,0.07569226049345058,0.3284345813859848,0.05730041165520963
1,0.0,10.0,200.0,0.10911964825099829,0.0760686667791949,0.2603196369616685,0.06315831183010463
1,0.0,20.0,0.0,0.5646133087364664,0.037224294449755474,0.7741550167592627,0.019309088506485154
